#,Date-Time (MST),Ch: 1 - Temperature   (°F),Ch: 1 - Temperature Max : Max (°F),Ch: 1 - Temperature Min : Min (°F),Ch: 1 - Temperature Avg : Avg (°F),Ch: 1 - Temperature Std Dev : Std Dev (°F),Ch: 2 - Millivolts   (mv),Ch: 2 - Millivolts Max : Max (mv),Ch: 2 - Millivolts Min : Min (mv),Ch: 2 - Millivolts Avg : Avg (mv),Ch: 2 - Millivolts Std Dev : Std Dev (mv),Ch: 3 - pH   (pH),Ch: 3 - pH Max : Max (pH),Ch: 3 - pH Min : Min (pH),Ch: 3 - pH Avg : Avg (pH),Ch: 3 - pH Std Dev : Std Dev (pH),Button Down,Host Connected,Button Up,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
469,04/25/2023 13:00:00,79.21,79.21,79.21,79.21,0.05,-96.08,-95.49,-96.08,-95.71,0.31,8.44,8.44,8.43,8.43,0.01,,,,,,,,
470,04/25/2023 13:15:00,79.39,79.39,79.30,79.30,0.10,-96.82,-95.50,-96.82,-96.03,0.69,8.45,8.45,8.43,8.44,0.01,,,,,,,,
471,04/25/2023 13:30:00,79.57,79.66,79.57,79.61,0.08,-96.64,-96.27,-96.64,-96.41,0.20,8.45,8.45,8.44,8.44,0.00,,,,,,,,
472,04/25/2023 13:45:00,79.39,79.66,79.39,79.52,0.24,-96.19,-95.55,-96.19,-95.92,0.33,8.44,8.44,8.43,8.43,0.01,,,,,,,,
473,04/25/2023 14:00:00,79.21,79.34,79.21,79.30,0.10,-95.55,-95.36,-95.55,-95.44,0.09,8.43,8.43,8.42,8.43,0.00,,,,,,,,
474,04/25/2023 14:15:00,78.94,79.18,78.94,79.12,0.28,-95.10,-95.00,-95.10,-95.05,0.05,8.42,8.42,8.42,8.42,0.00,,,,,,,,
475,04/25/2023 14:30:00,78.73,78.91,78.73,78.82,0.16,-94.91,-94.33,-94.91,-94.52,0.33,8.42,8.42,8.40,8.41,0.01,,,,,,,,
476,04/25/2023 14:45:00,78.42,78.64,78.42,78.57,0.20,-93.85,-93.78,-93.97,-93.88,0.09,8.40,8.40,8.39,8.40,0.00,,,,,,,,
477,04/25/2023 15:00:00,78.26,78.42,78.26,78.33,0.16,-93.27,-93.02,-93.27,-93.14,0.13,8.38,8.38,8.38,8.38,0.00,,,,,,,,
478,04/25/2023 15:15:00,78.03,78.21,78.03,78.12,0.16,-92.61,-92.44,-92.63,-92.55,0.09,8.37,8.37,8.37,8.37,0.00,,,,,,,,
479,04/25/2023 15:30:00,77.81,77.99,77.81,77.90,0.17,-92.14,-91.80,-92.14,-91.99,0.17,8.36,8.36,8.36,8.36,0.00,,,,,,,,
480,04/25/2023 15:45:00,77.65,77.77,77.65,77.72,0.08,-91.50,-91.33,-91.50,-91.41,0.08,8.35,8.35,8.35,8.35,0.00,,,,,,,,
481,04/25/2023 16:00:00,77.47,77.59,77.47,77.56,0.10,-90.96,-90.78,-90.96,-90.89,0.09,8.34,8.34,8.34,8.34,0.00,,,,,,,,
482,04/25/2023 16:15:00,77.29,77.41,77.29,77.38,0.08,-90.41,-90.27,-90.41,-90.35,0.08,8.33,8.33,8.33,8.33,0.00,,,,,,,,
483,04/25/2023 16:30:00,77.11,77.25,77.11,77.20,0.12,-89.78,-89.57,-89.85,-89.72,0.14,8.32,8.32,8.31,8.32,0.00,,,,,,,,
484,04/25/2023 16:45:00,76.95,77.07,76.95,77.04,0.08,-89.36,-89.11,-89.36,-89.22,0.13,8.31,8.31,8.30,8.31,0.00,,,,,,,,
485,04/25/2023 17:00:00,76.82,76.95,76.82,76.89,0.10,-88.99,-88.61,-88.99,-88.80,0.19,8.30,8.30,8.29,8.30,0.00,,,,,,,,
486,04/25/2023 17:15:00,76.73,76.82,76.73,76.82,0.10,-88.57,-88.13,-88.57,-88.35,0.22,8.29,8.29,8.29,8.29,0.00,,,,,,,,
487,04/25/2023 17:30:00,76.68,76.77,76.68,76.77,0.09,-88.10,-87.78,-88.10,-87.91,0.16,8.28,8.28,8.28,8.28,0.00,,,,,,,,
488,04/25/2023 17:45:00,76.64,76.73,76.64,76.73,0.13,-87.64,-87.28,-87.64,-87.47,0.17,8.28,8.28,8.27,8.27,0.00,,,,,,,,
489,04/25/2023 18:00:00,76.64,76.68,76.64,76.68,0.04,-86.67,-86.67,-87.05,-86.88,0.19,8.26,8.26,8.26,8.26,0.00,,,,,,,,
490,04/25/2023 18:15:00,76.68,76.68,76.68,76.68,0.04,-86.13,-85.91,-86.13,-86.03,0.11,8.25,8.25,8.24,8.24,0.00,,,,,,,,
491,04/25/2023 18:30:00,76.73,76.73,76.73,76.73,0.06,-85.64,-85.36,-85.64,-85.52,0.14,8.24,8.24,8.23,8.23,0.00,,,,,,,,
492,04/25/2023 18:45:00,76.73,76.77,76.73,76.73,0.06,-85.16,-84.83,-85.16,-85.00,0.16,8.23,8.23,8.22,8.22,0.00,,,,,,,,
493,04/25/2023 19:00:00,76.77,76.77,76.77,76.77,0.02,-84.60,-84.36,-84.60,-84.50,0.11,8.21,8.21,8.21,8.21,0.00,,,,,,,,
494,04/25/2023 19:15:00,76.77,76.82,76.77,76.82,0.04,-84.14,-83.86,-84.14,-84.00,0.14,8.21,8.21,8.20,8.20,0.00,,,,,,,,
495,04/25/2023 19:30:00,76.77,76.82,76.77,76.82,0.04,-83.67,-83.41,-83.67,-83.55,0.13,8.20,8.20,8.19,8.19,0.00,,,,,,,,
496,04/25/2023 19:45:00,76.77,76.82,76.77,76.82,0.04,-83.21,-82.97,-83.21,-83.08,0.11,8.19,8.19,8.18,8.18,0.00,,,,,,,,
497,04/25/2023 20:00:00,76.73,76.77,76.73,76.77,0.02,-82.83,-82.50,-82.83,-82.67,0.16,8.18,8.18,8.17,8.18,0.00,,,,,,,,
498,04/25/2023 20:15:00,76.73,76.77,76.73,76.77,0.02,-82.41,-82.16,-82.41,-82.27,0.13,8.17,8.17,8.17,8.17,0.00,,,,,,,,
499,04/25/2023 20:30:00,76.68,76.77,76.68,76.77,0.09,-81.99,-81.71,-81.99,-81.85,0.14,8.16,8.16,8.16,8.16,0.00,,,,,,,,
500,04/25/2023 20:45:00,76.68,76.73,76.68,76.73,0.06,-81.63,-81.31,-81.63,-81.46,0.16,8.16,8.16,8.15,8.15,0.00,,,,,,,,
501,04/25/2023 21:00:00,76.64,76.68,76.64,76.68,0.04,-81.25,-80.94,-81.25,-81.08,0.16,8.15,8.15,8.14,8.14,0.00,,,,,,,,
502,04/25/2023 21:15:00,76.55,76.64,76.55,76.64,0.08,-80.94,-80.60,-80.94,-80.74,0.17,8.14,8.14,8.13,8.14,0.00,,,,,,,,
503,04/25/2023 21:30:00,76.51,76.59,76.51,76.59,0.07,-80.67,-80.33,-80.67,-80.47,0.17,8.14,8.14,8.13,8.13,0.00,,,,,,,,
504,04/25/2023 21:45:00,76.46,76.55,76.46,76.55,0.11,-80.42,-80.06,-80.42,-80.22,0.17,8.13,8.13,8.12,8.13,0.00,,,,,,,,
505,04/25/2023 22:00:00,76.42,76.51,76.42,76.51,0.08,-80.25,-79.86,-80.25,-80.00,0.20,8.13,8.13,8.12,8.12,0.00,,,,,,,,
506,04/25/2023 22:15:00,76.37,76.46,76.37,76.46,0.07,-80.03,-79.63,-80.03,-79.78,0.20,8.12,8.12,8.12,8.12,0.00,,,,,,,,
507,04/25/2023 22:30:00,76.33,76.42,76.33,76.42,0.11,-79.88,-79.46,-79.88,-79.61,0.22,8.12,8.12,8.11,8.12,0.00,,,,,,,,
508,04/25/2023 22:45:00,76.28,76.37,76.28,76.37,0.09,-79.75,-79.35,-79.75,-79.49,0.22,8.12,8.12,8.11,8.11,0.00,,,,,,,,
509,04/25/2023 23:00:00,76.24,76.33,76.24,76.33,0.13,-79.67,-79.22,-79.67,-79.39,0.23,8.12,8.12,8.11,8.11,0.01,,,,,,,,
510,04/25/2023 23:15:00,76.24,76.28,76.24,76.28,0.05,-79.53,-79.13,-79.53,-79.27,0.22,8.11,8.11,8.11,8.11,0.00,,,,,,,,
511,04/25/2023 23:30:00,76.21,76.24,76.21,76.24,0.02,-79.46,-79.02,-79.46,-79.17,0.23,8.11,8.11,8.10,8.11,0.00,,,,,,,,
512,04/25/2023 23:45:00,76.15,76.24,76.15,76.24,0.09,-79.39,-78.94,-79.39,-79.08,0.27,8.11,8.11,8.10,8.11,0.01,,,,,,,,
513,04/26/2023 00:00:00,76.15,76.21,76.15,76.21,0.05,-79.27,-78.86,-79.27,-79.00,0.22,8.11,8.11,8.10,8.10,0.00,,,,,,,,
514,04/26/2023 00:15:00,76.12,76.15,76.12,76.15,0.05,-79.19,-78.77,-79.19,-78.91,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
515,04/26/2023 00:30:00,76.12,76.15,76.12,76.15,0.05,-79.11,-78.66,-79.11,-78.80,0.27,8.11,8.11,8.10,8.10,0.01,,,,,,,,
516,04/26/2023 00:45:00,76.06,76.12,76.06,76.12,0.01,-79.06,-78.61,-79.06,-78.78,0.23,8.10,8.10,8.10,8.10,0.01,,,,,,,,
517,04/26/2023 01:00:00,76.03,76.06,76.03,76.06,0.01,-78.99,-78.52,-78.99,-78.69,0.25,8.10,8.10,8.09,8.10,0.01,,,,,,,,
518,04/26/2023 01:15:00,75.99,76.03,75.99,76.03,0.04,-78.99,-78.52,-78.99,-78.67,0.27,8.10,8.10,8.09,8.10,0.01,,,,,,,,
519,04/26/2023 01:30:00,75.94,75.99,75.94,75.99,0.01,-78.89,-78.49,-78.89,-78.61,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
520,04/26/2023 01:45:00,75.90,75.99,75.90,75.99,0.08,-78.85,-78.41,-78.85,-78.56,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
521,04/26/2023 02:00:00,75.85,75.90,75.85,75.90,0.04,-78.75,-78.36,-78.75,-78.49,0.22,8.10,8.10,8.09,8.09,0.00,,,,,,,,
522,04/26/2023 02:15:00,75.81,75.90,75.81,75.90,0.10,-78.77,-78.30,-78.77,-78.46,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
523,04/26/2023 02:30:00,75.78,75.85,75.78,75.85,0.09,-78.75,-78.30,-78.75,-78.44,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
524,04/26/2023 02:45:00,75.78,75.81,75.78,75.81,0.06,-78.69,-78.27,-78.69,-78.41,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
525,04/26/2023 03:00:00,75.72,75.78,75.72,75.78,0.03,-78.67,-78.21,-78.67,-78.36,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
526,04/26/2023 03:15:00,75.69,75.78,75.69,75.78,0.09,-78.64,-78.19,-78.64,-78.33,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
527,04/26/2023 03:30:00,75.63,75.72,75.63,75.72,0.09,-78.60,-78.16,-78.60,-78.30,0.25,8.10,8.10,8.09,8.09,0.01,,,,,,,,
528,04/26/2023 03:45:00,75.60,75.69,75.60,75.69,0.12,-78.52,-78.10,-78.52,-78.24,0.23,8.09,8.09,8.09,8.09,0.00,,,,,,,,
529,04/26/2023 04:00:00,75.54,75.63,75.54,75.63,0.11,-78.50,-78.05,-78.50,-78.21,0.25,8.09,8.09,8.09,8.09,0.01,,,,,,,,
530,04/26/2023 04:15:00,75.51,75.60,75.51,75.60,0.08,-78.44,-77.99,-78.44,-78.14,0.25,8.09,8.09,8.08,8.09,0.01,,,,,,,,
531,04/26/2023 04:30:00,75.47,75.51,75.47,75.51,0.04,-78.36,-77.92,-78.36,-78.08,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
532,04/26/2023 04:45:00,75.42,75.51,75.42,75.51,0.10,-78.30,-77.85,-78.30,-78.00,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
533,04/26/2023 05:00:00,75.42,75.47,75.42,75.47,0.02,-78.16,-77.72,-78.16,-77.88,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
534,04/26/2023 05:15:00,75.42,75.47,75.42,75.47,0.02,-78.06,-77.56,-78.06,-77.77,0.25,8.09,8.09,8.08,8.08,0.01,,,,,,,,
535,04/26/2023 05:30:00,75.42,75.47,75.42,75.47,0.02,-77.96,-77.50,-77.96,-77.67,0.23,8.08,8.08,8.07,8.08,0.00,,,,,,,,
536,04/26/2023 05:45:00,75.38,75.47,75.38,75.47,0.08,-77.88,-77.41,-77.88,-77.58,0.25,8.08,8.08,8.07,8.08,0.01,,,,,,,,
537,04/26/2023 06:00:00,75.38,75.42,75.38,75.42,0.00,-77.85,-77.38,-77.85,-77.53,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
538,04/26/2023 06:15:00,75.33,75.38,75.33,75.38,0.04,-77.85,-77.39,-77.85,-77.53,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
539,04/26/2023 06:30:00,75.33,75.38,75.33,75.38,0.04,-77.96,-77.41,-77.96,-77.60,0.30,8.08,8.08,8.07,8.08,0.01,,,,,,,,
540,04/26/2023 06:45:00,75.33,75.38,75.33,75.38,0.04,-78.11,-77.55,-78.11,-77.74,0.31,8.09,8.09,8.08,8.08,0.01,,,,,,,,
541,04/26/2023 07:00:00,75.29,75.38,75.29,75.38,0.11,-78.33,-77.74,-78.33,-77.94,0.33,8.09,8.09,8.08,8.08,0.01,,,,,,,,
542,04/26/2023 07:15:00,75.25,75.33,75.25,75.33,0.09,-78.55,-77.96,-78.55,-78.17,0.31,8.10,8.10,8.08,8.09,0.01,,,,,,,,
543,04/26/2023 07:30:00,75.20,75.25,75.20,75.25,0.04,-78.91,-78.24,-78.91,-78.50,0.34,8.10,8.10,8.09,8.10,0.01,,,,,,,,
544,04/26/2023 07:45:00,75.16,75.20,75.16,75.20,0.03,-79.35,-78.61,-79.35,-78.89,0.39,8.11,8.11,8.10,8.10,0.01,,,,,,,,
545,04/26/2023 08:00:00,75.20,75.20,75.20,75.20,0.03,-80.39,-79.06,-80.39,-79.55,0.72,8.13,8.13,8.11,8.12,0.01,,,,,,,,
546,04/26/2023 08:15:00,75.29,75.29,75.25,75.25,0.11,-81.27,-80.13,-81.27,-80.63,0.58,8.15,8.15,8.13,8.14,0.01,,,,,,,,
547,04/26/2023 08:30:00,75.38,75.42,75.33,75.38,0.11,-82.07,-81.06,-82.07,-81.50,0.50,8.17,8.17,8.15,8.16,0.01,,,,,,,,
548,04/26/2023 08:45:00,75.54,75.54,75.47,75.47,0.08,-83.11,-82.03,-83.11,-82.46,0.56,8.19,8.19,8.17,8.17,0.01,,,,,,,,
549,04/26/2023 09:00:00,75.69,75.69,75.60,75.60,0.08,-83.88,-82.91,-83.88,-83.32,0.50,8.20,8.20,8.18,8.19,0.01,,,,,,,,
550,04/26/2023 09:15:00,75.81,75.81,75.78,75.78,0.09,-84.78,-83.85,-84.78,-84.25,0.47,8.22,8.22,8.20,8.21,0.01,,,,,,,,
551,04/26/2023 09:30:00,76.03,76.03,75.90,75.94,0.06,-85.94,-84.78,-85.94,-85.25,0.59,8.24,8.24,8.22,8.23,0.01,,,,,,,,
552,04/26/2023 09:45:00,76.28,76.28,76.12,76.21,0.18,-87.55,-85.88,-87.55,-86.55,0.88,8.27,8.27,8.24,8.25,0.02,,,,,,,,
553,04/26/2023 10:00:00,76.59,76.59,76.42,76.51,0.15,-88.77,-87.36,-88.77,-87.94,0.73,8.30,8.30,8.27,8.28,0.01,,,,,,,,
554,04/26/2023 10:15:00,76.89,76.89,76.73,76.82,0.17,-89.16,-88.46,-89.16,-88.77,0.36,8.31,8.31,8.29,8.30,0.01,,,,,,,,
555,04/26/2023 10:30:00,77.11,77.11,76.98,77.04,0.08,-90.03,-89.05,-90.03,-89.46,0.52,8.32,8.32,8.30,8.31,0.01,,,,,,,,
556,04/26/2023 10:45:00,77.38,77.38,77.25,77.29,0.10,-91.02,-89.92,-91.02,-90.39,0.56,8.34,8.34,8.32,8.33,0.01,,,,,,,,
557,04/26/2023 11:00:00,77.65,77.65,77.47,77.56,0.17,-92.13,-91.08,-92.13,-91.64,0.52,8.36,8.36,8.34,8.35,0.01,,,,,,,,
558,04/26/2023 11:15:00,77.95,77.95,77.77,77.86,0.14,-93.44,-92.28,-93.44,-92.69,0.64,8.39,8.39,8.37,8.37,0.01,,,,,,,,
559,04/26/2023 11:30:00,78.26,78.26,78.08,78.17,0.18,-94.52,-93.52,-94.52,-93.86,0.56,8.41,8.41,8.39,8.40,0.01,,,,,,,,
560,04/26/2023 11:45:00,78.48,78.48,78.39,78.39,0.10,-94.99,-93.74,-94.99,-94.27,0.64,8.42,8.42,8.39,8.40,0.01,,,,,,,,
561,04/26/2023 12:00:00,78.73,78.73,78.60,78.64,0.20,-95.83,-95.11,-95.83,-95.44,0.36,8.43,8.43,8.42,8.43,0.01,,,,,,,,
562,04/26/2023 12:15:00,78.94,78.94,78.82,78.87,0.18,-96.35,-95.38,-96.35,-95.94,0.50,8.44,8.44,8.43,8.44,0.01,,,,,,,,
563,04/26/2023 12:30:00,79.03,79.03,79.03,79.03,0.02,-96.75,-95.94,-96.75,-96.38,0.41,8.45,8.45,8.44,8.44,0.01,,,,,,,,
564,04/26/2023 12:45:00,79.18,79.18,79.12,79.12,0.14,-96.74,-96.35,-96.74,-96.50,0.20,8.45,8.45,8.44,8.45,0.00,,,,,,,,
565,04/26/2023 13:00:00,79.27,79.27,79.21,79.21,0.12,-96.89,-96.58,-96.89,-96.77,0.17,8.45,8.45,8.45,8.45,0.00,,,,,,,,
566,04/26/2023 13:15:00,79.34,79.34,79.30,79.30,0.10,-97.58,-96.50,-97.58,-96.96,0.55,8.47,8.47,8.45,8.46,0.01,,,,,,,,
567,04/26/2023 13:30:00,79.52,79.57,79.48,79.52,0.10,-97.92,-97.52,-97.92,-97.72,0.20,8.47,8.47,8.47,8.47,0.00,,,,,,,,
568,04/26/2023 13:45:00,79.43,79.66,79.43,79.52,0.17,-96.96,-96.28,-97.41,-96.88,0.56,8.45,8.46,8.44,8.45,0.01,,,,,,,,
569,04/26/2023 14:00:00,79.21,79.34,79.21,79.30,0.10,-96.17,-95.74,-96.17,-96.00,0.23,8.44,8.44,8.43,8.44,0.00,,,,,,,,
570,04/26/2023 14:15:00,79.00,79.18,79.00,79.12,0.21,-95.57,-95.46,-95.57,-95.50,0.05,8.43,8.43,8.43,8.43,0.00,,,,,,,,
571,04/26/2023 14:30:00,78.82,79.00,78.82,78.94,0.18,-95.17,-94.78,-95.17,-94.92,0.20,8.42,8.42,8.41,8.42,0.00,,,,,,,,
572,04/26/2023 14:45:00,78.57,78.78,78.57,78.69,0.15,-94.11,-93.88,-94.22,-94.07,0.17,8.40,8.40,8.40,8.40,0.00,,,,,,,,
573,04/26/2023 15:00:00,78.39,78.57,78.39,78.48,0.15,-93.44,-93.21,-93.44,-93.28,0.13,8.39,8.39,8.38,8.38,0.00,,,,,,,,
574,04/26/2023 15:15:00,78.17,78.33,78.17,78.26,0.16,-92.67,-92.50,-92.71,-92.63,0.11,8.37,8.37,8.37,8.37,0.00,,,,,,,,
575,04/26/2023 15:30:00,77.99,78.12,77.99,78.08,0.13,-92.10,-91.80,-92.10,-91.97,0.16,8.36,8.36,8.36,8.36,0.00,,,,,,,,
576,04/26/2023 15:45:00,77.77,77.95,77.77,77.90,0.17,-91.58,-91.35,-91.58,-91.46,0.11,8.35,8.35,8.35,8.35,0.00,,,,,,,,
577,04/26/2023 16:00:00,77.59,77.77,77.59,77.68,0.19,-91.00,-90.71,-91.00,-90.89,0.16,8.34,8.34,8.33,8.34,0.00,,,,,,,,
578,04/26/2023 16:15:00,77.41,77.59,77.41,77.50,0.16,-90.35,-90.11,-90.35,-90.25,0.11,8.33,8.33,8.32,8.33,0.00,,,,,,,,
579,04/26/2023 16:30:00,77.29,77.41,77.29,77.38,0.08,-89.88,-89.52,-89.88,-89.74,0.19,8.32,8.32,8.31,8.32,0.00,,,,,,,,
580,04/26/2023 16:45:00,77.16,77.25,77.16,77.25,0.07,-89.42,-89.08,-89.42,-89.27,0.17,8.31,8.31,8.30,8.31,0.00,,,,,,,,
581,04/26/2023 17:00:00,77.04,77.11,77.04,77.11,0.08,-88.99,-88.71,-88.99,-88.83,0.14,8.30,8.30,8.30,8.30,0.00,,,,,,,,
582,04/26/2023 17:15:00,76.98,77.04,76.98,77.04,0.02,-88.27,-87.99,-88.27,-88.13,0.14,8.29,8.29,8.28,8.28,0.00,,,,,,,,
583,04/26/2023 17:30:00,76.95,77.04,76.95,77.04,0.08,-87.78,-87.53,-87.78,-87.66,0.13,8.28,8.28,8.27,8.28,0.00,,,,,,,,
584,04/26/2023 17:45:00,76.89,76.98,76.89,76.98,0.08,-87.33,-86.99,-87.33,-87.17,0.16,8.27,8.27,8.26,8.27,0.00,,,,,,,,
585,04/26/2023 18:00:00,76.95,76.95,76.95,76.95,0.04,-86.36,-86.36,-86.74,-86.57,0.19,8.25,8.26,8.25,8.25,0.00,,,,,,,,
586,04/26/2023 18:15:00,76.98,76.98,76.98,76.98,0.01,-85.86,-85.55,-85.86,-85.69,0.16,8.24,8.24,8.23,8.24,0.00,,,,,,,,
587,04/26/2023 18:30:00,77.04,77.04,77.04,77.04,0.02,-85.32,-85.07,-85.32,-85.19,0.13,8.23,8.23,8.22,8.23,0.00,,,,,,,,
588,04/26/2023 18:45:00,77.04,77.07,77.04,77.07,0.05,-84.82,-84.52,-84.82,-84.66,0.14,8.22,8.22,8.21,8.22,0.00,,,,,,,,
589,04/26/2023 19:00:00,77.04,77.07,77.04,77.07,0.05,-84.27,-84.00,-84.27,-84.14,0.13,8.21,8.21,8.20,8.20,0.00,,,,,,,,
590,04/26/2023 19:15:00,76.98,77.07,76.98,77.07,0.12,-83.86,-83.58,-83.86,-83.72,0.14,8.20,8.20,8.19,8.20,0.00,,,,,,,,
591,04/26/2023 19:30:00,76.98,77.04,76.98,77.04,0.02,-83.46,-83.11,-83.46,-83.27,0.17,8.19,8.19,8.18,8.19,0.00,,,,,,,,
592,04/26/2023 19:45:00,76.95,76.98,76.95,76.98,0.01,-83.00,-82.66,-83.00,-82.85,0.16,8.18,8.18,8.18,8.18,0.00,,,,,,,,
593,04/26/2023 20:00:00,76.89,76.98,76.89,76.98,0.08,-82.61,-82.30,-82.61,-82.46,0.14,8.17,8.17,8.17,8.17,0.00,,,,,,,,
594,04/26/2023 20:15:00,76.82,76.89,76.82,76.89,0.10,-82.24,-81.88,-82.24,-82.05,0.17,8.17,8.17,8.16,8.16,0.00,,,,,,,,
595,04/26/2023 20:30:00,76.77,76.86,76.77,76.86,0.06,-81.91,-81.55,-81.91,-81.72,0.17,8.16,8.16,8.15,8.16,0.00,,,,,,,,
596,04/26/2023 20:45:00,76.68,76.77,76.68,76.77,0.09,-81.58,-81.22,-81.58,-81.38,0.17,8.15,8.15,8.15,8.15,0.00,,,,,,,,
597,04/26/2023 21:00:00,76.59,76.68,76.59,76.68,0.11,-81.21,-80.88,-81.21,-81.02,0.16,8.15,8.15,8.14,8.14,0.00,,,,,,,,
598,04/26/2023 21:15:00,76.51,76.59,76.51,76.59,0.07,-80.91,-80.55,-80.91,-80.69,0.19,8.14,8.14,8.13,8.14,0.00,,,,,,,,
599,04/26/2023 21:30:00,76.46,76.51,76.46,76.51,0.02,-80.64,-80.25,-80.64,-80.42,0.19,8.14,8.14,8.13,8.13,0.00,,,,,,,,
600,04/26/2023 21:45:00,76.37,76.46,76.37,76.46,0.07,-80.38,-79.99,-80.38,-80.14,0.20,8.13,8.13,8.12,8.13,0.00,,,,,,,,
601,04/26/2023 22:00:00,76.28,76.37,76.28,76.37,0.09,-80.13,-79.74,-80.13,-79.91,0.19,8.13,8.13,8.12,8.12,0.00,,,,,,,,
602,04/26/2023 22:15:00,76.21,76.28,76.21,76.28,0.11,-79.94,-79.53,-79.94,-79.69,0.20,8.12,8.12,8.11,8.12,0.00,,,,,,,,
603,04/26/2023 22:30:00,76.15,76.24,76.15,76.24,0.09,-79.75,-79.36,-79.75,-79.50,0.20,8.12,8.12,8.11,8.11,0.00,,,,,,,,
604,04/26/2023 22:45:00,76.12,76.15,76.12,76.15,0.05,-79.60,-79.19,-79.60,-79.35,0.20,8.12,8.12,8.11,8.11,0.00,,,,,,,,
605,04/26/2023 23:00:00,76.06,76.12,76.06,76.12,0.01,-79.50,-79.08,-79.50,-79.24,0.22,8.11,8.11,8.11,8.11,0.00,,,,,,,,
606,04/26/2023 23:15:00,75.99,76.06,75.99,76.06,0.07,-79.44,-79.00,-79.44,-79.16,0.23,8.11,8.11,8.10,8.11,0.01,,,,,,,,
607,04/26/2023 23:30:00,75.94,76.03,75.94,76.03,0.10,-79.33,-78.88,-79.33,-79.05,0.23,8.11,8.11,8.10,8.10,0.01,,,,,,,,
608,04/26/2023 23:45:00,75.90,75.99,75.90,75.99,0.08,-79.27,-78.78,-79.27,-78.96,0.27,8.11,8.11,8.10,8.10,0.01,,,,,,,,
609,04/27/2023 00:00:00,75.90,75.94,75.90,75.94,0.00,-79.22,-78.77,-79.22,-78.91,0.27,8.11,8.11,8.10,8.10,0.01,,,,,,,,
610,04/27/2023 00:15:00,75.85,75.90,75.85,75.90,0.04,-79.17,-78.74,-79.17,-78.89,0.23,8.11,8.11,8.10,8.10,0.01,,,,,,,,
611,04/27/2023 00:30:00,75.81,75.90,75.81,75.90,0.10,-79.13,-78.64,-79.13,-78.83,0.25,8.11,8.11,8.10,8.10,0.01,,,,,,,,
612,04/27/2023 00:45:00,75.78,75.85,75.78,75.85,0.09,-79.02,-78.58,-79.02,-78.74,0.23,8.10,8.10,8.10,8.10,0.00,,,,,,,,
613,04/27/2023 01:00:00,75.78,75.81,75.78,75.81,0.06,-79.02,-78.55,-79.02,-78.71,0.27,8.10,8.10,8.10,8.10,0.01,,,,,,,,
614,04/27/2023 01:15:00,75.78,75.81,75.78,75.81,0.06,-78.99,-78.52,-78.99,-78.67,0.27,8.10,8.10,8.09,8.10,0.01,,,,,,,,
615,04/27/2023 01:30:00,75.72,75.78,75.72,75.78,0.03,-78.92,-78.52,-78.92,-78.64,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
616,04/27/2023 01:45:00,75.72,75.78,75.72,75.78,0.03,-78.89,-78.42,-78.89,-78.60,0.25,8.10,8.10,8.09,8.10,0.01,,,,,,,,
617,04/27/2023 02:00:00,75.69,75.72,75.69,75.72,0.02,-78.78,-78.38,-78.78,-78.52,0.22,8.10,8.10,8.09,8.09,0.00,,,,,,,,
618,04/27/2023 02:15:00,75.69,75.72,75.69,75.72,0.09,-78.80,-78.35,-78.80,-78.52,0.23,8.10,8.10,8.09,8.09,0.01,,,,,,,,
619,04/27/2023 02:30:00,75.63,75.69,75.63,75.69,0.05,-78.80,-78.30,-78.80,-78.47,0.28,8.10,8.10,8.09,8.09,0.01,,,,,,,,
620,04/27/2023 02:45:00,75.60,75.63,75.60,75.63,0.05,-78.71,-78.28,-78.71,-78.42,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
621,04/27/2023 03:00:00,75.54,75.63,75.54,75.63,0.11,-78.72,-78.25,-78.72,-78.41,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
622,04/27/2023 03:15:00,75.54,75.60,75.54,75.60,0.01,-78.66,-78.19,-78.66,-78.35,0.27,8.10,8.10,8.09,8.09,0.01,,,,,,,,
623,04/27/2023 03:30:00,75.51,75.54,75.51,75.54,0.01,-78.60,-78.16,-78.60,-78.31,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
624,04/27/2023 03:45:00,75.47,75.54,75.47,75.54,0.07,-78.56,-78.13,-78.56,-78.28,0.23,8.10,8.10,8.09,8.09,0.01,,,,,,,,
