Time,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePE,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePC,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Chlorophyll
8/26/16 20:15,79.025,-5,0,0,0,-999,0,0,0
8/26/16 20:30,79.025,-5,0,0,0,-999,0,0,0
8/26/16 20:45,79.025,-5,0,0,0,-999,0,0,0
8/26/16 21:00,78.9688,-5,0,0,0,-999,0,0,0
8/26/16 21:15,78.9688,-5,0,0,0,-999,0,0,0
8/26/16 21:30,78.9688,-5,0,0,0,-999,0,0,0
8/26/16 21:45,78.9688,-5,0,0,0,-999,0,0,0
8/26/16 22:00,78.9688,-5,0,0,0,-999,0,0,0
8/26/16 22:15,78.9125,-5,0,0,0,-999,0,0,0
8/26/16 22:30,78.9125,-5,0,0,0,-999,0,0,0
8/26/16 22:45,78.9125,-5,0,0,0,-999,0,0,0
8/26/16 23:00,78.9125,-5,0,0,0,-999,0,0,0
8/26/16 23:15,78.9125,-5,0,0,0,-999,0,0,0
8/26/16 23:30,78.8563,-5,0,0,0,-999,0,0,0
8/26/16 23:45,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 0:00,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 0:15,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 0:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 0:45,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 1:00,78.8,-5,0,0,0,-999,0,0,0
8/27/16 1:15,78.8,-5,0,0,0,-999,0,0,0
8/27/16 1:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 1:45,78.8,-5,0,0,0,-999,0,0,0
8/27/16 2:00,78.8,-5,0,0,0,-999,0,0,0
8/27/16 2:15,78.8,-5,0,0,0,-999,0,0,0
8/27/16 2:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 2:45,78.8,-5,0,0,0,-999,0,0,0
8/27/16 3:00,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 3:15,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 3:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 3:45,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 4:00,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 4:15,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 4:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 4:45,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 5:00,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 5:15,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 5:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 5:45,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 6:00,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 6:15,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 6:30,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 6:45,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 7:00,78.575,-5,0,0,0,-999,0,0,0
8/27/16 7:15,78.575,-5,0,0,0,-999,0,0,0
8/27/16 7:30,78.575,-5,0,0,0,-999,0,0,0
8/27/16 7:45,78.5187,-5,0,0,0,-999,0,0,0
8/27/16 8:00,78.5187,-5,0,0,0,-999,0,0,0
8/27/16 8:15,78.575,-5,0,0,0,-999,0,0,0
8/27/16 8:30,78.5187,-5,0,0,0,-999,0,0,0
8/27/16 8:45,78.575,-5,0,0,0,-999,0,0,0
8/27/16 9:00,78.5187,-5,0,0,0,-999,0,0,0
8/27/16 9:15,78.5187,-5,0,0,0,-999,0,0,0
8/27/16 9:30,78.575,-5,0,0,0,-999,0,0,0
8/27/16 9:45,78.575,-5,0,0,0,-999,0,0,0
8/27/16 10:00,78.575,-5,0,0,0,-999,0,0,0
8/27/16 10:15,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 10:30,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 10:45,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 11:00,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 11:15,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 11:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 11:45,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 12:00,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 12:15,78.8,-5,0,0,0,-999,0,0,0
8/27/16 12:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 12:45,78.8,-5,0,0,0,-999,0,0,0
8/27/16 13:00,78.8,-5,0,0,0,-999,0,0,0
8/27/16 13:15,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 13:30,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 13:45,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 14:00,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 14:15,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 14:30,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 14:45,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 15:00,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 15:15,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 15:30,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 15:45,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 16:00,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 16:15,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 16:30,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 16:45,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 17:00,78.9125,-5,0,0,0,-999,0,0,0
8/27/16 17:15,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 17:30,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 17:45,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 18:00,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 18:15,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 18:30,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 18:45,78.8563,-5,0,0,0,-999,0,0,0
8/27/16 19:00,78.8,-5,0,0,0,-999,0,0,0
8/27/16 19:15,78.8,-5,0,0,0,-999,0,0,0
8/27/16 19:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 19:45,78.8,-5,0,0,0,-999,0,0,0
8/27/16 20:00,78.8,-5,0,0,0,-999,0,0,0
8/27/16 20:15,78.8,-5,0,0,0,-999,0,0,0
8/27/16 20:30,78.8,-5,0,0,0,-999,0,0,0
8/27/16 20:45,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 21:00,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 21:15,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 21:30,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 21:45,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 22:00,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 22:15,78.7438,-5,0,0,0,-999,0,0,0
8/27/16 22:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 22:45,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 23:00,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 23:15,78.6313,-5,0,0,0,-999,0,0,0
8/27/16 23:30,78.6875,-5,0,0,0,-999,0,0,0
8/27/16 23:45,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 0:00,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 0:15,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 0:30,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 0:45,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 1:00,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 1:15,78.575,-5,0,0,0,-999,0,0,0
8/28/16 1:30,78.575,-5,0,0,0,-999,0,0,0
8/28/16 1:45,78.575,-5,0,0,0,-999,0,0,0
8/28/16 2:00,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 2:15,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 2:30,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 2:45,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 3:00,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 3:15,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 3:30,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 3:45,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 4:00,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 4:15,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 4:30,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 4:45,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 5:00,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 5:15,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 5:30,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 5:45,78.35,-5,0,0,0,-999,0,0,0
8/28/16 6:00,78.35,-5,0,0,0,-999,0,0,0
8/28/16 6:15,78.35,-5,0,0,0,-999,0,0,0
8/28/16 6:30,78.35,-5,0,0,0,-999,0,0,0
8/28/16 6:45,78.35,-5,0,0,0,-999,0,0,0
8/28/16 7:00,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 7:15,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 7:30,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 7:45,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 8:00,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 8:15,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 8:30,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 8:45,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 9:00,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 9:15,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 9:30,78.2375,-5,0,0,0,-999,0,0,0
8/28/16 9:45,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 10:00,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 10:15,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 10:30,78.2938,-5,0,0,0,-999,0,0,0
8/28/16 10:45,78.35,-5,0,0,0,-999,0,0,0
8/28/16 11:00,78.35,-5,0,0,0,-999,0,0,0
8/28/16 11:15,78.35,-5,0,0,0,-999,0,0,0
8/28/16 11:30,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 11:45,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 12:00,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 12:15,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 12:30,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 12:45,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 13:00,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 13:15,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 13:30,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 13:45,78.575,-5,0,0,0,-999,0,0,0
8/28/16 14:00,78.575,-5,0,0,0,-999,0,0,0
8/28/16 14:15,78.575,-5,0,0,0,-999,0,0,0
8/28/16 14:30,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 14:45,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 15:00,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 15:15,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 15:30,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 15:45,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 16:00,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 16:15,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 16:30,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 16:45,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 17:00,78.575,-5,0,0,0,-999,0,0,0
8/28/16 17:15,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 17:30,78.6313,-5,0,0,0,-999,0,0,0
8/28/16 17:45,78.575,-5,0,0,0,-999,0,0,0
8/28/16 18:00,78.575,-5,0,0,0,-999,0,0,0
8/28/16 18:15,78.575,-5,0,0,0,-999,0,0,0
8/28/16 18:30,78.575,-5,0,0,0,-999,0,0,0
8/28/16 18:45,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 19:00,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 19:15,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 19:30,78.5187,-5,0,0,0,-999,0,0,0
8/28/16 19:45,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 20:00,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 20:15,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 20:30,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 20:45,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 21:00,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 21:15,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 21:30,78.4625,-5,0,0,0,-999,0,0,0
8/28/16 21:45,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 22:00,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 22:15,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 22:30,78.4063,-5,0,0,0,-999,0,0,0
8/28/16 22:45,78.35,-5,0,0,0,-999,0,0,0
8/28/16 23:00,78.35,-5,0,0,0,-999,0,0,0
8/28/16 23:15,78.35,-5,0,0,0,-999,0,0,0
8/28/16 23:30,78.35,-5,0,0,0,-999,0,0,0
8/28/16 23:45,78.35,-5,0,0,0,-999,0,0,0
8/29/16 0:00,78.35,-5,0,0,0,-999,0,0,0
8/29/16 0:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 0:30,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 0:45,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 1:00,78.35,-5,0,0,0,-999,0,0,0
8/29/16 1:15,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 1:30,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 1:45,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 2:00,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 2:15,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 2:30,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 2:45,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 3:00,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 3:15,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 3:30,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 3:45,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 4:00,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 4:15,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 4:30,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 4:45,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 5:00,78.125,-5,0,0,0,-999,0,0,0
8/29/16 5:15,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 5:30,78.125,-5,0,0,0,-999,0,0,0
8/29/16 5:45,78.125,-5,0,0,0,-999,0,0,0
8/29/16 6:00,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 6:15,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 6:30,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 6:45,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 7:00,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 7:15,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 7:30,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 7:45,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 8:00,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 8:15,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 8:30,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 8:45,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 9:00,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 9:15,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 9:30,77.9562,-5,0,0,0,-999,0,0,0
8/29/16 9:45,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 10:00,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 10:15,78.0125,-5,0,0,0,-999,0,0,0
8/29/16 10:30,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 10:45,78.0688,-5,0,0,0,-999,0,0,0
8/29/16 11:00,78.125,-5,0,0,0,-999,0,0,0
8/29/16 11:15,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 11:30,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 11:45,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 12:00,78.1813,-5,0,0,0,-999,0,0,0
8/29/16 12:15,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 12:30,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 12:45,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 13:00,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 13:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 13:30,78.35,-5,0,0,0,-999,0,0,0
8/29/16 13:45,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 14:00,78.35,-5,0,0,0,-999,0,0,0
8/29/16 14:15,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 14:30,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 14:45,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 15:00,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 15:15,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 15:30,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 15:45,78.4625,-5,0,0,0,-999,0,0,0
8/29/16 16:00,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 16:15,78.4625,-5,0,0,0,-999,0,0,0
8/29/16 16:30,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 16:45,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 17:00,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 17:15,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 17:30,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 17:45,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 18:00,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 18:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 18:30,78.4063,-5,0,0,0,-999,0,0,0
8/29/16 18:45,78.35,-5,0,0,0,-999,0,0,0
8/29/16 19:00,78.35,-5,0,0,0,-999,0,0,0
8/29/16 19:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 19:30,78.35,-5,0,0,0,-999,0,0,0
8/29/16 19:45,78.35,-5,0,0,0,-999,0,0,0
8/29/16 20:00,78.35,-5,0,0,0,-999,0,0,0
8/29/16 20:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 20:30,78.35,-5,0,0,0,-999,0,0,0
8/29/16 20:45,78.35,-5,0,0,0,-999,0,0,0
8/29/16 21:00,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 21:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 21:30,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 21:45,78.35,-5,0,0,0,-999,0,0,0
8/29/16 22:00,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 22:15,78.35,-5,0,0,0,-999,0,0,0
8/29/16 22:30,78.2375,-5,0,0,0,-999,0,0,0
8/29/16 22:45,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 23:00,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 23:15,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 23:30,78.2938,-5,0,0,0,-999,0,0,0
8/29/16 23:45,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 0:00,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 0:15,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 0:30,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 0:45,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 1:00,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 1:15,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 1:30,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 1:45,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 2:00,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 2:15,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 2:30,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 2:45,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 3:00,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 3:15,78.125,-5,0,0,0,-999,0,0,0
8/30/16 3:30,78.125,-5,0,0,0,-999,0,0,0
8/30/16 3:45,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 4:00,78.125,-5,0,0,0,-999,0,0,0
8/30/16 4:15,78.125,-5,0,0,0,-999,0,0,0
8/30/16 4:30,78.125,-5,0,0,0,-999,0,0,0
8/30/16 4:45,78.125,-5,0,0,0,-999,0,0,0
8/30/16 5:00,78.125,-5,0,0,0,-999,0,0,0
8/30/16 5:15,78.125,-5,0,0,0,-999,0,0,0
8/30/16 5:30,78.125,-5,0,0,0,-999,0,0,0
8/30/16 5:45,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 6:00,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 6:15,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 6:30,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 6:45,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 7:00,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 7:15,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 7:30,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 7:45,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 8:00,77.9562,-5,0,0,0,-999,0,0,0
8/30/16 8:15,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 8:30,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 8:45,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 9:00,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 9:15,78.0125,-5,0,0,0,-999,0,0,0
8/30/16 9:30,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 9:45,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 10:00,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 10:15,78.125,-5,0,0,0,-999,0,0,0
8/30/16 10:30,78.0688,-5,0,0,0,-999,0,0,0
8/30/16 10:45,78.125,-5,0,0,0,-999,0,0,0
8/30/16 11:00,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 11:15,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 11:30,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 11:45,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 12:00,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 12:15,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 12:30,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 12:45,78.35,-5,0,0,0,-999,0,0,0
8/30/16 13:00,78.35,-5,0,0,0,-999,0,0,0
8/30/16 13:15,78.35,-5,0,0,0,-999,0,0,0
8/30/16 13:30,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 13:45,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 14:00,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 14:15,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 14:30,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 14:45,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 15:00,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 15:15,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 15:30,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 15:45,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 16:00,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 16:15,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 16:30,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 16:45,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 17:00,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 17:15,78.4625,-5,0,0,0,-999,0,0,0
8/30/16 17:30,78.35,-5,0,0,0,-999,0,0,0
8/30/16 17:45,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 18:00,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 18:15,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 18:30,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 18:45,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 19:00,78.4063,-5,0,0,0,-999,0,0,0
8/30/16 19:15,78.35,-5,0,0,0,-999,0,0,0
8/30/16 19:30,78.35,-5,0,0,0,-999,0,0,0
8/30/16 19:45,78.35,-5,0,0,0,-999,0,0,0
8/30/16 20:00,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 20:15,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 20:30,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 20:45,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 21:00,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 21:15,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 21:30,78.2938,-5,0,0,0,-999,0,0,0
8/30/16 21:45,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 22:00,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 22:15,78.2375,-5,0,0,0,-999,0,0,0
8/30/16 22:30,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 22:45,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 23:00,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 23:15,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 23:30,78.1813,-5,0,0,0,-999,0,0,0
8/30/16 23:45,78.125,-5,0,0,0,-999,0,0,0
8/31/16 0:00,78.1813,-5,0,0,0,-999,0,0,0
8/31/16 0:15,78.1813,-5,0,0,0,-999,0,0,0
8/31/16 0:30,78.125,-5,0,0,0,-999,0,0,0
8/31/16 0:45,78.125,-5,0,0,0,-999,0,0,0
8/31/16 1:00,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 1:15,78.125,-5,0,0,0,-999,0,0,0
8/31/16 1:30,78.125,-5,0,0,0,-999,0,0,0
8/31/16 1:45,78.125,-5,0,0,0,-999,0,0,0
8/31/16 2:00,78.125,-5,0,0,0,-999,0,0,0
8/31/16 2:15,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 2:30,78.125,-5,0,0,0,-999,0,0,0
8/31/16 2:45,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 3:00,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 3:15,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 3:30,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 3:45,78.0688,-5,0,0,0,-999,0,0,0
8/31/16 4:00,78.0688,-5,0,0,0,-999,0,0,0
